,Date,Cluster,Population,White,Black,Asian/Pacific,Native American,Dependency Ratio,M/F Ratio,Own/Rent Ratio,HS Max %,College Educated %,Native Born %,Naturalized %,No Citizen %,Poverty Below 100,Poverty 100-149,Mean Income,Median Rent Price,Median Price Asked,Total Crimes,Violent Crimes,Theft Crimes,Population Q-Score,Poverty Q-Score,Income Q-Score,Home Q-Score,Crime Q-Score,Total Q-Score
1612,2015-05,Cluster 27,7500.0,4299.0,2712.0,224.0,7.0,0.24812780828756864,1.064409578860446,0.38984359915041517,0.19105113636363635,0.8089488636363636,0.9478666666666666,0.025333333333333333,0.0268,1271.0,712.0,110270.0,1256.6,448000.0,21,2,19,-3.0,2.0,1.0,1.0,3.0,1.1
1613,2015-06,Cluster 27,7500.0,4299.0,2712.0,224.0,7.0,0.24812780828756864,1.064409578860446,0.38984359915041517,0.19105113636363635,0.8089488636363636,0.9478666666666666,0.025333333333333333,0.0268,1271.0,712.0,110270.0,1256.6,448000.0,26,2,24,-3.0,2.0,1.0,1.0,2.0,0.8999999999999999
1614,2015-07,Cluster 27,7500.0,4299.0,2712.0,224.0,7.0,0.24812780828756864,1.064409578860446,0.38984359915041517,0.19105113636363635,0.8089488636363636,0.9478666666666666,0.025333333333333333,0.0268,1271.0,712.0,110270.0,1256.6,448000.0,16,0,16,-3.0,2.0,1.0,1.0,3.0,1.1
1615,2015-08,Cluster 27,7500.0,4299.0,2712.0,224.0,7.0,0.24812780828756864,1.064409578860446,0.38984359915041517,0.19105113636363635,0.8089488636363636,0.9478666666666666,0.025333333333333333,0.0268,1271.0,712.0,110270.0,1256.6,448000.0,18,1,17,-3.0,2.0,1.0,1.0,3.0,1.1
1616,2015-09,Cluster 27,7500.0,4299.0,2712.0,224.0,7.0,0.24812780828756864,1.064409578860446,0.38984359915041517,0.19105113636363635,0.8089488636363636,0.9478666666666666,0.025333333333333333,0.0268,1271.0,712.0,110270.0,1256.6,448000.0,18,0,18,-3.0,2.0,1.0,1.0,3.0,1.1
1617,2015-10,Cluster 27,7500.0,4299.0,2712.0,224.0,7.0,0.24812780828756864,1.064409578860446,0.38984359915041517,0.19105113636363635,0.8089488636363636,0.9478666666666666,0.025333333333333333,0.0268,1271.0,712.0,110270.0,1256.6,448000.0,39,0,39,-3.0,2.0,1.0,1.0,1.0,0.7
1618,2015-11,Cluster 27,7500.0,4299.0,2712.0,224.0,7.0,0.24812780828756864,1.064409578860446,0.38984359915041517,0.19105113636363635,0.8089488636363636,0.9478666666666666,0.025333333333333333,0.0268,1271.0,712.0,110270.0,1256.6,448000.0,28,0,28,-3.0,2.0,1.0,1.0,2.0,0.8999999999999999
1619,2015-12,Cluster 27,7500.0,4299.0,2712.0,224.0,7.0,0.24812780828756864,1.064409578860446,0.38984359915041517,0.19105113636363635,0.8089488636363636,0.9478666666666666,0.025333333333333333,0.0268,1271.0,712.0,110270.0,1256.6,448000.0,26,1,25,-3.0,2.0,1.0,1.0,2.0,0.8999999999999999
1620,2011-01,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,209300.0,37,4,33,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1621,2011-02,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,204900.0,33,2,31,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1622,2011-03,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,200900.0,23,4,19,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1623,2011-04,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,197500.0,32,6,26,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1624,2011-05,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,195400.0,35,10,25,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1625,2011-06,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,193300.0,31,7,24,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1626,2011-07,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,192000.0,34,6,28,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1627,2011-08,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,192100.0,30,7,23,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1628,2011-09,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,193600.0,34,7,27,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1629,2011-10,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,194400.0,29,1,28,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1630,2011-11,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,195500.0,39,4,35,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1631,2011-12,Cluster 28,4712.0,59.0,4647.0,0.0,1.0,0.5623342175066313,0.8938906752411575,0.2162729658792651,0.6227975548363898,0.37720244516361023,0.9645585738539898,0.0014855687606112054,0.03395585738539898,2051.0,551.0,34974.0,850.13,196600.0,46,10,36,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1632,2012-01,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,197000.0,31,1,30,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1633,2012-02,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,197200.0,40,9,31,-3.0,-1.0,-4.0,-2.0,0.0,-2.2
1634,2012-03,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,197500.0,31,2,29,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1635,2012-04,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,197600.0,30,4,26,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1636,2012-05,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,199400.0,45,10,35,-3.0,-1.0,-4.0,-2.0,0.0,-2.2
1637,2012-06,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,204000.0,46,7,39,-3.0,-1.0,-4.0,-2.0,0.0,-2.2
1638,2012-07,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,208700.0,31,4,27,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1639,2012-08,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,212400.0,33,7,26,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1640,2012-09,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,217200.0,41,11,30,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1641,2012-10,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,221800.0,28,2,26,-3.0,-1.0,-4.0,-1.0,2.0,-1.5
1642,2012-11,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,223200.0,30,3,27,-3.0,-1.0,-4.0,-1.0,2.0,-1.5
1643,2012-12,Cluster 28,4856.0,52.0,4787.0,4.0,1.0,0.59526938239159,0.8763523956723338,0.2520346547650302,0.6615553121577218,0.3384446878422782,0.9660214168039539,0.0037067545304777594,0.03027182866556837,2262.0,511.0,36171.0,857.01,221900.0,24,4,20,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1644,2013-01,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,220500.0,22,6,16,-3.0,0.0,-4.0,-2.0,2.0,-1.7000000000000002
1645,2013-02,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,219500.0,31,6,25,-3.0,0.0,-4.0,-2.0,1.0,-1.9
1646,2013-03,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,218800.0,30,4,26,-3.0,0.0,-4.0,-2.0,1.0,-1.9
1647,2013-04,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,220100.0,27,3,24,-3.0,0.0,-4.0,-2.0,2.0,-1.7000000000000002
1648,2013-05,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,224300.0,23,2,21,-3.0,0.0,-4.0,-2.0,2.0,-1.7000000000000002
1649,2013-06,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,230300.0,40,5,35,-3.0,0.0,-4.0,-2.0,1.0,-1.9
1650,2013-07,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,235400.0,44,8,36,-3.0,0.0,-4.0,-2.0,1.0,-1.9
1651,2013-08,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,237400.0,51,6,45,-3.0,0.0,-4.0,-2.0,0.0,-2.1
1652,2013-09,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,235600.0,52,11,41,-3.0,0.0,-4.0,-2.0,0.0,-2.1
1653,2013-10,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,234900.0,46,7,39,-3.0,0.0,-4.0,-2.0,1.0,-1.9
1654,2013-11,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,235000.0,37,7,30,-3.0,0.0,-4.0,-2.0,1.0,-1.9
1655,2013-12,Cluster 28,4562.0,57.0,4493.0,4.0,1.0,0.5774550484094052,0.9232715008431703,0.30329542140565763,0.648565965583174,0.35143403441682597,0.9743533537921965,0.004603244191144235,0.02104340201665936,2000.0,489.0,38250.0,891.06,236100.0,29,6,23,-3.0,0.0,-4.0,-2.0,2.0,-1.7000000000000002
1656,2014-01,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,239800.0,34,1,33,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1657,2014-02,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,247200.0,36,7,29,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1658,2014-03,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,255400.0,31,8,23,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1659,2014-04,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,261900.0,34,7,27,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1660,2014-05,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,265500.0,34,6,28,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1661,2014-06,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,267600.0,26,4,22,-3.0,-1.0,-4.0,-2.0,3.0,-1.5999999999999999
1662,2014-07,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,269800.0,28,5,23,-3.0,-1.0,-4.0,-2.0,2.0,-1.7999999999999998
1663,2014-08,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,272000.0,43,5,38,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1664,2014-09,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,272700.0,47,9,38,-3.0,-1.0,-4.0,-2.0,1.0,-2.0
1665,2014-10,Cluster 28,4948.0,83.0,4838.0,4.0,1.0,0.6870098874872145,0.8763746681835419,0.34844271412680755,0.6319969742813918,0.3680030257186082,0.9727162489894907,0.007679870654810024,0.019603880355699273,2221.0,516.0,38341.0,928.4,271900.0,70,9,61,-3.0,-1.0,-4.0,-2.0,0.0,-2.2
